row_id,datetime,energy
9521,2009-04-01 16:00:00,1353.429
9522,2009-04-01 17:00:00,1365.5124
9523,2009-04-01 18:00:00,1412.964
9524,2009-04-01 19:00:00,
9525,2009-04-01 20:00:00,1469.3238
9526,2009-04-01 21:00:00,1438.101
9527,2009-04-01 22:00:00,1390.2966
9528,2009-04-01 23:00:00,1295.7462
9529,2009-04-02 00:00:00,1211.7798
9530,2009-04-02 01:00:00,1156.1256
9531,2009-04-02 02:00:00,1125.3438
9532,2009-04-02 03:00:00,1107.4392
9533,2009-04-02 04:00:00,1105.6752
9534,2009-04-02 05:00:00,1139.0148
9535,2009-04-02 06:00:00,1238.769
9536,2009-04-02 07:00:00,1386.3276
9537,2009-04-02 08:00:00,1412.523
9538,2009-04-02 09:00:00,1395.0594
9539,2009-04-02 10:00:00,1400.8806
9540,2009-04-02 11:00:00,1410.5826
9541,2009-04-02 12:00:00,1380.5946
9542,2009-04-02 13:00:00,1373.5386
9543,2009-04-02 14:00:00,1360.044
9544,2009-04-02 15:00:00,1345.6674
9545,2009-04-02 16:00:00,1335.4362
9546,2009-04-02 17:00:00,1342.4922
9547,2009-04-02 18:00:00,1402.6446
9548,2009-04-02 19:00:00,1468.089
9549,2009-04-02 20:00:00,1470.6468
9550,2009-04-02 21:00:00,1450.449
9551,2009-04-02 22:00:00,1421.784
9552,2009-04-02 23:00:00,1339.4052
9553,2009-04-03 00:00:00,1254.9096
9554,2009-04-03 01:00:00,1203.5772
9555,2009-04-03 02:00:00,1170.7668
9556,2009-04-03 03:00:00,1157.5368
9557,2009-04-03 04:00:00,1172.9718
9558,2009-04-03 05:00:00,1206.576
9559,2009-04-03 06:00:00,1291.5126
9560,2009-04-03 07:00:00,1446.2154
9561,2009-04-03 08:00:00,1487.3166
9562,2009-04-03 09:00:00,1472.2344
9563,2009-04-03 10:00:00,1426.4586
9564,2009-04-03 11:00:00,1408.0248
9565,2009-04-03 12:00:00,1380.9474
9566,2009-04-03 13:00:00,1370.3634
9567,2009-04-03 14:00:00,1356.6924
9568,2009-04-03 15:00:00,1339.1406
9569,2009-04-03 16:00:00,1319.2074
9570,2009-04-03 17:00:00,1333.0548
9571,2009-04-03 18:00:00,1375.8318
9572,2009-04-03 19:00:00,1439.0712
9573,2009-04-03 20:00:00,1437.3954
9574,2009-04-03 21:00:00,1415.5218
9575,2009-04-03 22:00:00,1371.1572
9576,2009-04-03 23:00:00,1291.8654
9577,2009-04-04 00:00:00,1215.2196
9578,2009-04-04 01:00:00,1147.5702
9579,2009-04-04 02:00:00,1132.488
9580,2009-04-04 03:00:00,1117.8468
9581,2009-04-04 04:00:00,1119.3462
9582,2009-04-04 05:00:00,1146.6
9583,2009-04-04 06:00:00,1233.477
9584,2009-04-04 07:00:00,1379.448
9585,2009-04-04 08:00:00,1429.8102
9586,2009-04-04 09:00:00,1416.8448
9587,2009-04-04 10:00:00,1394.3538
9588,2009-04-04 11:00:00,1380.4182
9589,2009-04-04 12:00:00,1354.9284
9590,2009-04-04 13:00:00,1337.9058
9591,2009-04-04 14:00:00,1332.9666
9592,2009-04-04 15:00:00,1323.441
9593,2009-04-04 16:00:00,1296.8928
9594,2009-04-04 17:00:00,1297.5984
9595,2009-04-04 18:00:00,1337.3766
9596,2009-04-04 19:00:00,1364.8068
9597,2009-04-04 20:00:00,1346.9022
9598,2009-04-04 21:00:00,1320.7068
9599,2009-04-04 22:00:00,1295.0406
9600,2009-04-04 23:00:00,1222.0992
9601,2009-04-05 00:00:00,1142.9838
9602,2009-04-05 01:00:00,1081.0674
9603,2009-04-05 02:00:00,1042.2594
9604,2009-04-05 03:00:00,1024.2666
9605,2009-04-05 04:00:00,1018.9746
9606,2009-04-05 05:00:00,1022.5908
9607,2009-04-05 06:00:00,1051.6086
9608,2009-04-05 07:00:00,1105.3224
9609,2009-04-05 08:00:00,1163.6226
9610,2009-04-05 09:00:00,1212.2208
9611,2009-04-05 10:00:00,1237.887
9612,2009-04-05 11:00:00,1249.6176
9613,2009-04-05 12:00:00,1230.2136
9614,2009-04-05 13:00:00,1224.9216
9615,2009-04-05 14:00:00,1202.7834
9616,2009-04-05 15:00:00,1185.0552
9617,2009-04-05 16:00:00,1182.2328
9618,2009-04-05 17:00:00,1182.0564
9619,2009-04-05 18:00:00,1234.9764
9620,2009-04-05 19:00:00,1265.9346
9621,2009-04-05 20:00:00,1245.384
9622,2009-04-05 21:00:00,1218.2184
9623,2009-04-05 22:00:00,1185.4962
9624,2009-04-05 23:00:00,1131.8706
9625,2009-04-06 00:00:00,1059.282
9626,2009-04-06 01:00:00,1010.6838
9627,2009-04-06 02:00:00,965.7018
9628,2009-04-06 03:00:00,950.8842
9629,2009-04-06 04:00:00,923.3658
9630,2009-04-06 05:00:00,928.5696
9631,2009-04-06 06:00:00,947.4444
9632,2009-04-06 07:00:00,
9633,2009-04-06 08:00:00,1023.3846
9634,2009-04-06 09:00:00,1081.5966
9635,2009-04-06 10:00:00,1114.5834
9636,2009-04-06 11:00:00,1125.7848
9637,2009-04-06 12:00:00,1132.488
9638,2009-04-06 13:00:00,1141.9254
9639,2009-04-06 14:00:00,1142.2782
9640,2009-04-06 15:00:00,1144.5714
9641,2009-04-06 16:00:00,1134.0756
9642,2009-04-06 17:00:00,1156.3902
9643,2009-04-06 18:00:00,1231.1838
9644,2009-04-06 19:00:00,1284.9858
9645,2009-04-06 20:00:00,1281.987
9646,2009-04-06 21:00:00,1261.26
9647,2009-04-06 22:00:00,1216.5426
9648,2009-04-06 23:00:00,1159.4772
9649,2009-04-07 00:00:00,1107.0864
9650,2009-04-07 01:00:00,1074.276
9651,2009-04-07 02:00:00,1051.344
9652,2009-04-07 03:00:00,1043.9352
9653,2009-04-07 04:00:00,1045.7874
9654,2009-04-07 05:00:00,1089.27
9655,2009-04-07 06:00:00,1183.0266
9656,2009-04-07 07:00:00,1345.491
9657,2009-04-07 08:00:00,1423.4598
9658,2009-04-07 09:00:00,1418.6088
9659,2009-04-07 10:00:00,1406.9664
9660,2009-04-07 11:00:00,1393.8246
9661,2009-04-07 12:00:00,1364.1012
9662,2009-04-07 13:00:00,1353.3408
9663,2009-04-07 14:00:00,1342.5804
9664,2009-04-07 15:00:00,1327.3218
9665,2009-04-07 16:00:00,1307.8296
9666,2009-04-07 17:00:00,1322.559
9667,2009-04-07 18:00:00,1382.3586
9668,2009-04-07 19:00:00,1452.0366
9669,2009-04-07 20:00:00,1454.2416
9670,2009-04-07 21:00:00,1426.635
9671,2009-04-07 22:00:00,1397.8818
9672,2009-04-07 23:00:00,1306.3302
9673,2009-04-08 00:00:00,1225.7154
9674,2009-04-08 01:00:00,1165.563
9675,2009-04-08 02:00:00,1139.8086
9676,2009-04-08 03:00:00,1130.4594
9677,2009-04-08 04:00:00,1119.8754
9678,2009-04-08 05:00:00,1138.1328
9679,2009-04-08 06:00:00,1209.4866
9680,2009-04-08 07:00:00,1352.6352
9681,2009-04-08 08:00:00,1419.9318
9682,2009-04-08 09:00:00,1406.349
9683,2009-04-08 10:00:00,1401.939
9684,2009-04-08 11:00:00,1402.2918
9685,2009-04-08 12:00:00,1396.647
9686,2009-04-08 13:00:00,1383.417
9687,2009-04-08 14:00:00,1378.7424
9688,2009-04-08 15:00:00,1366.7472
9689,2009-04-08 16:00:00,1344.9618
9690,2009-04-08 17:00:00,1360.5732
9691,2009-04-08 18:00:00,1413.6696
9692,2009-04-08 19:00:00,1457.064
9693,2009-04-08 20:00:00,1443.4812
9694,2009-04-08 21:00:00,1415.0808
9695,2009-04-08 22:00:00,1364.1894
9696,2009-04-08 23:00:00,1273.4316
9697,2009-04-09 00:00:00,1187.4366
9698,2009-04-09 01:00:00,1117.3176
9699,2009-04-09 02:00:00,1079.4798
9700,2009-04-09 03:00:00,1068.8076
9701,2009-04-09 04:00:00,1055.4012
9702,2009-04-09 05:00:00,1088.2116
9703,2009-04-09 06:00:00,1156.8312
9704,2009-04-09 07:00:00,1296.1872
9705,2009-04-09 08:00:00,1366.218
9706,2009-04-09 09:00:00,1359.9558
9707,2009-04-09 10:00:00,1373.3622
9708,2009-04-09 11:00:00,1384.299
9709,2009-04-09 12:00:00,1374.6852
9710,2009-04-09 13:00:00,1370.7162
9711,2009-04-09 14:00:00,1376.0964
9712,2009-04-09 15:00:00,1363.3956
9713,2009-04-09 16:00:00,1348.2252
9714,2009-04-09 17:00:00,1352.4588
9715,2009-04-09 18:00:00,1414.728
9716,2009-04-09 19:00:00,1445.2452
9717,2009-04-09 20:00:00,1431.7506
9718,2009-04-09 21:00:00,1404.2322
9719,2009-04-09 22:00:00,1362.5136
9720,2009-04-09 23:00:00,1275.1956
9721,2009-04-10 00:00:00,1186.4664
9722,2009-04-10 01:00:00,1118.1996
9723,2009-04-10 02:00:00,1087.3296
9724,2009-04-10 03:00:00,1068.7194
9725,2009-04-10 04:00:00,1070.2188
9726,2009-04-10 05:00:00,1103.5584
9727,2009-04-10 06:00:00,1192.464
9728,2009-04-10 07:00:00,1348.8426
9729,2009-04-10 08:00:00,1408.2894
9730,2009-04-10 09:00:00,1447.4502
9731,2009-04-10 10:00:00,1436.337
9732,2009-04-10 11:00:00,1440.747
9733,2009-04-10 12:00:00,1424.7828
9734,2009-04-10 13:00:00,1406.2608
9735,2009-04-10 14:00:00,1389.591
9736,2009-04-10 15:00:00,1374.4206
9737,2009-04-10 16:00:00,1350.8712
9738,2009-04-10 17:00:00,1363.572
9739,2009-04-10 18:00:00,1444.716
9740,2009-04-10 19:00:00,1511.0424
9741,2009-04-10 20:00:00,1516.7754
9742,2009-04-10 21:00:00,1511.0424
9743,2009-04-10 22:00:00,1491.903
9744,2009-04-10 23:00:00,1419.4908
9745,2009-04-11 00:00:00,1337.8176
9746,2009-04-11 01:00:00,1286.1324
9747,2009-04-11 02:00:00,1256.85
9748,2009-04-11 03:00:00,1256.7618
9749,2009-04-11 04:00:00,1261.8774
9750,2009-04-11 05:00:00,1284.9858
9751,2009-04-11 06:00:00,
9752,2009-04-11 07:00:00,1499.1354
9753,2009-04-11 08:00:00,1559.0232
9754,2009-04-11 09:00:00,1541.295
9755,2009-04-11 10:00:00,1499.2236
9756,2009-04-11 11:00:00,1468.0008
9757,2009-04-11 12:00:00,1419.6672
9758,2009-04-11 13:00:00,1380.33
9759,2009-04-11 14:00:00,1360.1322
9760,2009-04-11 15:00:00,1342.3158
9761,2009-04-11 16:00:00,1313.8272
9762,2009-04-11 17:00:00,1315.4148
9763,2009-04-11 18:00:00,1390.473
9764,2009-04-11 19:00:00,1442.4228
9765,2009-04-11 20:00:00,1437.219
9766,2009-04-11 21:00:00,1420.5492
9767,2009-04-11 22:00:00,1402.9092
9768,2009-04-11 23:00:00,1340.3754
9769,2009-04-12 00:00:00,1274.1372
9770,2009-04-12 01:00:00,1232.9478
9771,2009-04-12 02:00:00,1191.2292
9772,2009-04-12 03:00:00,1182.5856
9773,2009-04-12 04:00:00,1180.9098
9774,2009-04-12 05:00:00,1201.6368
9775,2009-04-12 06:00:00,1239.8274
9776,2009-04-12 07:00:00,1294.776
9777,2009-04-12 08:00:00,1335.5244
9778,2009-04-12 09:00:00,1367.1
9779,2009-04-12 10:00:00,1343.9916
9780,2009-04-12 11:00:00,1314.3564
9781,2009-04-12 12:00:00,1275.2838
9782,2009-04-12 13:00:00,1227.303
9783,2009-04-12 14:00:00,
9784,2009-04-12 15:00:00,1184.6142
9785,2009-04-12 16:00:00,1164.681
9786,2009-04-12 17:00:00,1162.8288
9787,2009-04-12 18:00:00,1244.1492
9788,2009-04-12 19:00:00,1296.2754
9789,2009-04-12 20:00:00,1291.1598
9790,2009-04-12 21:00:00,1274.49
9791,2009-04-12 22:00:00,1245.9132
9792,2009-04-12 23:00:00,1200.2256
9793,2009-04-13 00:00:00,1142.2782
9794,2009-04-13 01:00:00,1093.239
9795,2009-04-13 02:00:00,1067.22
9796,2009-04-13 03:00:00,1050.7266
9797,2009-04-13 04:00:00,
9798,2009-04-13 05:00:00,1050.6384
9799,2009-04-13 06:00:00,1081.2438
9800,2009-04-13 07:00:00,1119.5226
9801,2009-04-13 08:00:00,1160.4474
9802,2009-04-13 09:00:00,1202.5188
9803,2009-04-13 10:00:00,1198.9026
9804,2009-04-13 11:00:00,1198.4616
9805,2009-04-13 12:00:00,1184.8788
9806,2009-04-13 13:00:00,1183.4676
9807,2009-04-13 14:00:00,1175.706
9808,2009-04-13 15:00:00,1162.7406
9809,2009-04-13 16:00:00,1156.0374
9810,2009-04-13 17:00:00,1172.3544
9811,2009-04-13 18:00:00,1241.7678
9812,2009-04-13 19:00:00,1291.7772
9813,2009-04-13 20:00:00,1287.0144
9814,2009-04-13 21:00:00,1269.2862
9815,2009-04-13 22:00:00,1230.831
9816,2009-04-13 23:00:00,1173.06
9817,2009-04-14 00:00:00,1111.8492
9818,2009-04-14 01:00:00,1071.9828
9819,2009-04-14 02:00:00,1049.8446
9820,2009-04-14 03:00:00,1040.319
9821,2009-04-14 04:00:00,1048.5216
9822,2009-04-14 05:00:00,1078.3332
9823,2009-04-14 06:00:00,1169.7084
9824,2009-04-14 07:00:00,1326.087
9825,2009-04-14 08:00:00,1403.5266
9826,2009-04-14 09:00:00,1399.734
9827,2009-04-14 10:00:00,1396.9998
9828,2009-04-14 11:00:00,1389.9438
9829,2009-04-14 12:00:00,1380.6828
9830,2009-04-14 13:00:00,1366.659
9831,2009-04-14 14:00:00,1368.2466
9832,2009-04-14 15:00:00,1350.1656
9833,2009-04-14 16:00:00,1333.3194
9834,2009-04-14 17:00:00,1369.4814
9835,2009-04-14 18:00:00,1456.2702
9836,2009-04-14 19:00:00,1489.0806
9837,2009-04-14 20:00:00,1478.673
9838,2009-04-14 21:00:00,1466.1486
9839,2009-04-14 22:00:00,1416.4038
9840,2009-04-14 23:00:00,1321.8534
9841,2009-04-15 00:00:00,1227.744
9842,2009-04-15 01:00:00,1159.7418
9843,2009-04-15 02:00:00,1109.8206
9844,2009-04-15 03:00:00,1084.1544
9845,2009-04-15 04:00:00,1074.8052
9846,2009-04-15 05:00:00,1099.2366
9847,2009-04-15 06:00:00,1172.0016
9848,2009-04-15 07:00:00,1317.267
9849,2009-04-15 08:00:00,1388.0034
9850,2009-04-15 09:00:00,1392.3252
9851,2009-04-15 10:00:00,1380.6828
9852,2009-04-15 11:00:00,1386.4158
9853,2009-04-15 12:00:00,1381.3002
9854,2009-04-15 13:00:00,1375.3908
9855,2009-04-15 14:00:00,1373.274
9856,2009-04-15 15:00:00,1360.6614
9857,2009-04-15 16:00:00,1345.932
9858,2009-04-15 17:00:00,1356.075
9859,2009-04-15 18:00:00,1423.1952
9860,2009-04-15 19:00:00,1443.6576
9861,2009-04-15 20:00:00,1434.7494
9862,2009-04-15 21:00:00,1400.5278
9863,2009-04-15 22:00:00,1357.7508
9864,2009-04-15 23:00:00,1264.9644
9865,2009-04-16 00:00:00,1180.116
9866,2009-04-16 01:00:00,1119.0816
9867,2009-04-16 02:00:00,1075.3344
9868,2009-04-16 03:00:00,1056.3714
9869,2009-04-16 04:00:00,1051.2558
9870,2009-04-16 05:00:00,1065.8088
9871,2009-04-16 06:00:00,1139.4558
9872,2009-04-16 07:00:00,1302.4494
9873,2009-04-16 08:00:00,1390.6494
9874,2009-04-16 09:00:00,
9875,2009-04-16 10:00:00,1421.1666
9876,2009-04-16 11:00:00,1448.5968
9877,2009-04-16 12:00:00,1448.5968
9878,2009-04-16 13:00:00,1453.536
9879,2009-04-16 14:00:00,1463.5908
9880,2009-04-16 15:00:00,1453.6242
9881,2009-04-16 16:00:00,1449.9198
9882,2009-04-16 17:00:00,
9883,2009-04-16 18:00:00,1552.761
9884,2009-04-16 19:00:00,1593.2448
9885,2009-04-16 20:00:00,1585.4832
9886,2009-04-16 21:00:00,1578.339
9887,2009-04-16 22:00:00,1543.3236
9888,2009-04-16 23:00:00,1460.592
9889,2009-04-17 00:00:00,1374.9498
9890,2009-04-17 01:00:00,1315.3266
9891,2009-04-17 02:00:00,1285.7796
9892,2009-04-17 03:00:00,1281.105
9893,2009-04-17 04:00:00,1289.043
9894,2009-04-17 05:00:00,1316.2968
9895,2009-04-17 06:00:00,1418.256
9896,2009-04-17 07:00:00,1579.5738
9897,2009-04-17 08:00:00,1649.1636
9898,2009-04-17 09:00:00,1630.818
9899,2009-04-17 10:00:00,1616.0004
9900,2009-04-17 11:00:00,1605.8574
9901,2009-04-17 12:00:00,1573.488
9902,2009-04-17 13:00:00,1544.0292
9903,2009-04-17 14:00:00,1529.829
9904,2009-04-17 15:00:00,1506.9852
9905,2009-04-17 16:00:00,1509.1902
9906,2009-04-17 17:00:00,1540.413
9907,2009-04-17 18:00:00,1643.166
9908,2009-04-17 19:00:00,1700.6724
9909,2009-04-17 20:00:00,1704.3768
9910,2009-04-17 21:00:00,1693.9692
9911,2009-04-17 22:00:00,1670.6844
9912,2009-04-17 23:00:00,1590.3342
9913,2009-04-18 00:00:00,1519.4214
9914,2009-04-18 01:00:00,1451.1546
9915,2009-04-18 02:00:00,1426.7232
9916,2009-04-18 03:00:00,
9917,2009-04-18 04:00:00,1438.6302
9918,2009-04-18 05:00:00,1462.0032
9919,2009-04-18 06:00:00,1548.2628
9920,2009-04-18 07:00:00,1694.763
9921,2009-04-18 08:00:00,1750.5936
9922,2009-04-18 09:00:00,1711.962
9923,2009-04-18 10:00:00,1676.5056
9924,2009-04-18 11:00:00,1640.7846
9925,2009-04-18 12:00:00,1589.7168
9926,2009-04-18 13:00:00,1563.9624
9927,2009-04-18 14:00:00,1528.7706
9928,2009-04-18 15:00:00,1501.6932
9929,2009-04-18 16:00:00,1485.9936
9930,2009-04-18 17:00:00,1505.133
9931,2009-04-18 18:00:00,1580.6322
9932,2009-04-18 19:00:00,1607.5332
9933,2009-04-18 20:00:00,1594.3914
9934,2009-04-18 21:00:00,1585.836
9935,2009-04-18 22:00:00,1561.8456
9936,2009-04-18 23:00:00,1502.8398
9937,2009-04-19 00:00:00,1431.7506
9938,2009-04-19 01:00:00,1357.6626
9939,2009-04-19 02:00:00,1342.5804
9940,2009-04-19 03:00:00,1333.6722
9941,2009-04-19 04:00:00,
9942,2009-04-19 05:00:00,1351.8414
9943,2009-04-19 06:00:00,1385.3574
9944,2009-04-19 07:00:00,1445.6862
9945,2009-04-19 08:00:00,1503.81
9946,2009-04-19 09:00:00,1523.5668
9947,2009-04-19 10:00:00,1508.3964
9948,2009-04-19 11:00:00,1462.8852
9949,2009-04-19 12:00:00,1399.5576
9950,2009-04-19 13:00:00,1337.112
9951,2009-04-19 14:00:00,1296.8046
9952,2009-04-19 15:00:00,1247.0598
9953,2009-04-19 16:00:00,1235.7702
9954,2009-04-19 17:00:00,1254.4686
9955,2009-04-19 18:00:00,1346.814
9956,2009-04-19 19:00:00,1400.616
9957,2009-04-19 20:00:00,1397.3526
9958,2009-04-19 21:00:00,1385.7984
9959,2009-04-19 22:00:00,1357.9272
9960,2009-04-19 23:00:00,1310.7402
9961,2009-04-20 00:00:00,1245.7368
9962,2009-04-20 01:00:00,1191.9348
9963,2009-04-20 02:00:00,1165.0338
9964,2009-04-20 03:00:00,1151.451
9965,2009-04-20 04:00:00,1154.538
9966,2009-04-20 05:00:00,1162.1232
9967,2009-04-20 06:00:00,1175.1768
9968,2009-04-20 07:00:00,1214.6904
9969,2009-04-20 08:00:00,1276.254
9970,2009-04-20 09:00:00,1314.9738
9971,2009-04-20 10:00:00,1301.9202
9972,2009-04-20 11:00:00,1261.8774
9973,2009-04-20 12:00:00,1221.57
9974,2009-04-20 13:00:00,1208.2518
9975,2009-04-20 14:00:00,1179.675
9976,2009-04-20 15:00:00,1166.445
9977,2009-04-20 16:00:00,1152.5976
9978,2009-04-20 17:00:00,1189.4652
9979,2009-04-20 18:00:00,1303.0668
9980,2009-04-20 19:00:00,1356.6042
9981,2009-04-20 20:00:00,1364.3658
9982,2009-04-20 21:00:00,1370.9808
9983,2009-04-20 22:00:00,1321.1478
9984,2009-04-20 23:00:00,1261.4364
9985,2009-04-21 00:00:00,1215.4842
9986,2009-04-21 01:00:00,1173.1482
9987,2009-04-21 02:00:00,1151.5392
9988,2009-04-21 03:00:00,1155.3318
9989,2009-04-21 04:00:00,1172.2662
9990,2009-04-21 05:00:00,1207.1052
9991,2009-04-21 06:00:00,1305.7128
9992,2009-04-21 07:00:00,1461.2094
9993,2009-04-21 08:00:00,1531.2402
9994,2009-04-21 09:00:00,1522.1556
9995,2009-04-21 10:00:00,1508.0436
9996,2009-04-21 11:00:00,1502.7516
9997,2009-04-21 12:00:00,1478.8494
9998,2009-04-21 13:00:00,1466.0604
9999,2009-04-21 14:00:00,1450.008
10000,2009-04-21 15:00:00,1429.3692
10001,2009-04-21 16:00:00,1431.2214
10002,2009-04-21 17:00:00,1456.0938
10003,2009-04-21 18:00:00,1531.6812
10004,2009-04-21 19:00:00,1567.8432
10005,2009-04-21 20:00:00,1552.761
10006,2009-04-21 21:00:00,1521.2736
10007,2009-04-21 22:00:00,1492.9614
10008,2009-04-21 23:00:00,1418.7852
10009,2009-04-22 00:00:00,1330.938
10010,2009-04-22 01:00:00,1273.2552
10011,2009-04-22 02:00:00,1236.7404
10012,2009-04-22 03:00:00,1212.8382
10013,2009-04-22 04:00:00,1215.4842
10014,2009-04-22 05:00:00,1246.4424
10015,2009-04-22 06:00:00,1332.1728
10016,2009-04-22 07:00:00,1473.2046
10017,2009-04-22 08:00:00,
10018,2009-04-22 09:00:00,1556.6418
10019,2009-04-22 10:00:00,1560.7872
10020,2009-04-22 11:00:00,
10021,2009-04-22 12:00:00,1562.2866
10022,2009-04-22 13:00:00,1545.264
10023,2009-04-22 14:00:00,1547.8218
10024,2009-04-22 15:00:00,1538.9136
10025,2009-04-22 16:00:00,1535.562
10026,2009-04-22 17:00:00,1563.345
10027,2009-04-22 18:00:00,1631.7882
10028,2009-04-22 19:00:00,1677.4758
10029,2009-04-22 20:00:00,1663.9812
10030,2009-04-22 21:00:00,1642.725
10031,2009-04-22 22:00:00,1603.1232
10032,2009-04-22 23:00:00,1528.947
10033,2009-04-23 00:00:00,1447.362
10034,2009-04-23 01:00:00,1377.9486
10035,2009-04-23 02:00:00,1353.0762
10036,2009-04-23 03:00:00,1328.5566
10037,2009-04-23 04:00:00,1343.4624
10038,2009-04-23 05:00:00,1378.7424
10039,2009-04-23 06:00:00,1457.064
10040,2009-04-23 07:00:00,1576.9278
10041,2009-04-23 08:00:00,1642.1076
10042,2009-04-23 09:00:00,1652.6034
10043,2009-04-23 10:00:00,1662.8346
10044,2009-04-23 11:00:00,1653.6618
10045,2009-04-23 12:00:00,1629.2304
10046,2009-04-23 13:00:00,1610.4438
10047,2009-04-23 14:00:00,1616.3532
10048,2009-04-23 15:00:00,1615.2948
10049,2009-04-23 16:00:00,1595.3616
10050,2009-04-23 17:00:00,1603.917
10051,2009-04-23 18:00:00,1664.1576
10052,2009-04-23 19:00:00,1659.5712
10053,2009-04-23 20:00:00,1630.6416
10054,2009-04-23 21:00:00,1593.8622
10055,2009-04-23 22:00:00,1543.8528
10056,2009-04-23 23:00:00,1442.8638
10057,2009-04-24 00:00:00,1338.5232
10058,2009-04-24 01:00:00,1239.3864
10059,2009-04-24 02:00:00,1187.172
10060,2009-04-24 03:00:00,1169.1792
10061,2009-04-24 04:00:00,1149.1578
10062,2009-04-24 05:00:00,1155.5964
10063,2009-04-24 06:00:00,1175.265
10064,2009-04-24 07:00:00,1214.4258
10065,2009-04-24 08:00:00,1265.8464
10066,2009-04-24 09:00:00,1318.9428
10067,2009-04-24 10:00:00,1380.8592
10068,2009-04-24 11:00:00,1404.9378
10069,2009-04-24 12:00:00,1386.8568
10070,2009-04-24 13:00:00,1324.0584
10071,2009-04-24 14:00:00,1248.8238
10072,2009-04-24 15:00:00,1207.8108
10073,2009-04-24 16:00:00,1191.8466
10074,2009-04-24 17:00:00,1216.8954
10075,2009-04-24 18:00:00,1299.3624
10076,2009-04-24 19:00:00,1354.2228
10077,2009-04-24 20:00:00,1379.8008
10078,2009-04-24 21:00:00,1401.3216
10079,2009-04-24 22:00:00,1415.9628
10080,2009-04-24 23:00:00,1391.5314
10081,2009-04-25 00:00:00,1351.224
10082,2009-04-25 01:00:00,1323.1764
10083,2009-04-25 02:00:00,1310.3874
10084,2009-04-25 03:00:00,1317.7962
10085,2009-04-25 04:00:00,1331.1144
10086,2009-04-25 05:00:00,1363.572
10087,2009-04-25 06:00:00,1410.9354
10088,2009-04-25 07:00:00,1471.3524
10089,2009-04-25 08:00:00,1511.8362
10090,2009-04-25 09:00:00,1527.5358
10091,2009-04-25 10:00:00,1517.3046
10092,2009-04-25 11:00:00,1493.7552
10093,2009-04-25 12:00:00,1454.3298
10094,2009-04-25 13:00:00,1399.734
10095,2009-04-25 14:00:00,1357.0452
10096,2009-04-25 15:00:00,1336.5828
10097,2009-04-25 16:00:00,1335.2598
10098,2009-04-25 17:00:00,1378.7424
10099,2009-04-25 18:00:00,1481.5836
10100,2009-04-25 19:00:00,1521.2736
10101,2009-04-25 20:00:00,1519.686
10102,2009-04-25 21:00:00,1508.22
10103,2009-04-25 22:00:00,1487.8458
10104,2009-04-25 23:00:00,1448.9496
10105,2009-04-26 00:00:00,1394.2656
10106,2009-04-26 01:00:00,1349.46
10107,2009-04-26 02:00:00,1318.3254
10108,2009-04-26 03:00:00,1308.1824
10109,2009-04-26 04:00:00,1310.2992
10110,2009-04-26 05:00:00,1320.9714
10111,2009-04-26 06:00:00,1349.1954
10112,2009-04-26 07:00:00,1380.1536
10113,2009-04-26 08:00:00,1436.6898
10114,2009-04-26 09:00:00,1458.828
10115,2009-04-26 10:00:00,1474.7922
10116,2009-04-26 11:00:00,1447.2738
10117,2009-04-26 12:00:00,1390.6494
10118,2009-04-26 13:00:00,1340.3754
10119,2009-04-26 14:00:00,1294.5996
10120,2009-04-26 15:00:00,1259.6724
10121,2009-04-26 16:00:00,1244.943
10122,2009-04-26 17:00:00,1263.2004
10123,2009-04-26 18:00:00,1362.0726
10124,2009-04-26 19:00:00,1392.5898
10125,2009-04-26 20:00:00,1387.827
10126,2009-04-26 21:00:00,1378.8306
10127,2009-04-26 22:00:00,1354.0464
10128,2009-04-26 23:00:00,1305.6246
10129,2009-04-27 00:00:00,1239.651
10130,2009-04-27 01:00:00,1180.557
10131,2009-04-27 02:00:00,1158.2424
10132,2009-04-27 03:00:00,1148.4522
10133,2009-04-27 04:00:00,1140.6906
10134,2009-04-27 05:00:00,1149.1578
10135,2009-04-27 06:00:00,1164.9456
10136,2009-04-27 07:00:00,1196.433
10137,2009-04-27 08:00:00,1245.7368
10138,2009-04-27 09:00:00,1283.31
10139,2009-04-27 10:00:00,1299.186
10140,2009-04-27 11:00:00,1276.1658
10141,2009-04-27 12:00:00,1268.8452
10142,2009-04-27 13:00:00,1264.788
10143,2009-04-27 14:00:00,1251.8226
10144,2009-04-27 15:00:00,1235.1528
10145,2009-04-27 16:00:00,1239.8274
10146,2009-04-27 17:00:00,
10147,2009-04-27 18:00:00,1365.2478
10148,2009-04-27 19:00:00,1392.7662
10149,2009-04-27 20:00:00,1387.827
10150,2009-04-27 21:00:00,1371.8628
10151,2009-04-27 22:00:00,1332.6138
10152,2009-04-27 23:00:00,1260.819
10153,2009-04-28 00:00:00,1186.2018
10154,2009-04-28 01:00:00,1140.867
10155,2009-04-28 02:00:00,1115.3772
10156,2009-04-28 03:00:00,1111.8492
10157,2009-04-28 04:00:00,1112.8194
10158,2009-04-28 05:00:00,1138.3092
10159,2009-04-28 06:00:00,1209.7512
10160,2009-04-28 07:00:00,1352.106
10161,2009-04-28 08:00:00,1433.25
10162,2009-04-28 09:00:00,1420.1964
10163,2009-04-28 10:00:00,1420.902
10164,2009-04-28 11:00:00,1422.1368
